,federal_district,city,geo_lat,geo_lon
500,Приволжский,Йошкар-Ола,56.6343662,47.8999706
501,Приволжский,Козьмодемьянск,56.3334036,46.546675
502,Приволжский,Ардатов,54.8465544,46.241123200000004
503,Приволжский,Инсар,53.8770022,44.3696566
504,Приволжский,Ковылкино,54.039107200000004,43.9191539
505,Приволжский,Краснослободск,54.424820700000005,43.7845011
506,Приволжский,Рузаевка,54.0581967,44.9490466
507,Приволжский,Саранск,54.180933200000005,45.186263200000006
508,Приволжский,Темников,54.6310583,43.2161099
509,Центральный,,55.7540471,37.620405
510,Центральный,Апрелевка,55.52769179999999,37.065143
511,Центральный,Балашиха,55.796389000000005,37.938283
512,Центральный,Белоозерский,55.459576600000005,38.438974200000004
513,Центральный,Бронницы,55.425537899999995,38.264145
514,Центральный,Верея,55.3673997,36.1563454
515,Центральный,Видное,55.551725,37.7061984
516,Центральный,Волоколамск,56.035649899999996,35.958511200000004
517,Центральный,Воскресенск,55.307151899999994,38.7027953
518,Центральный,Высоковск,56.33595129999999,36.52518370000001
519,Центральный,Голицыно,55.619058200000005,36.985679299999994
520,Центральный,Дедовск,55.87032760000001,37.1245043
521,Центральный,Дзержинский,55.624086899999995,37.844027600000004
522,Центральный,Дмитров,56.347745700000004,37.526672
523,Центральный,Долгопрудный,55.93859989999999,37.5101021
524,Центральный,Домодедово,55.43632829999999,37.766498399999996
525,Центральный,Дрезна,55.74431429999999,38.8498479
526,Центральный,Дубна,56.741786,37.1757223
527,Центральный,Егорьевск,55.3830113,39.0358317
528,Центральный,Жуковский,55.599803,38.12242979999999
529,Центральный,Зарайск,54.76245600000001,38.8850978
530,Центральный,Звенигород,55.729708900000006,36.8554029
531,Центральный,Ивантеевка,55.9741665,37.9207539
532,Центральный,Истра,55.9062267,36.8601454
533,Центральный,Кашира,54.853336999999996,38.19043920000001
534,Центральный,Клин,56.3425605,36.7240032
535,Центральный,Коломна,55.102814,38.753100200000006
536,Центральный,Королев,55.916177299999994,37.854541499999996
537,Центральный,Котельники,55.6597925,37.8631156
538,Центральный,Красноармейск,56.105426,38.140838
539,Центральный,Красногорск,55.8317203,37.3295266
540,Центральный,Краснозаводск,56.44099789999999,38.2320307
541,Центральный,Краснознаменск,55.597895900000005,37.039370899999994
542,Центральный,Кубинка,55.575495499999995,36.6951995
543,Центральный,Куровское,55.5792277,38.9207723
544,Центральный,Ликино-Дулёво,55.7078257,38.9578093
545,Центральный,Лобня,56.03288810000001,37.461403499999996
546,Центральный,Лосино-Петровский,55.87132140000001,38.200599
547,Центральный,Луховицы,54.96520770000001,39.0260266
548,Центральный,Лыткарино,55.577816299999995,37.903350700000004
549,Центральный,Люберцы,55.700398899999996,37.96062379999999
550,Центральный,Можайск,55.5069259,36.024043
551,Центральный,Мытищи,55.9105782,37.736357899999994
552,Центральный,Наро-Фоминск,55.386185,36.734484
553,Центральный,Ногинск,55.86861329999999,38.4622104
554,Центральный,Одинцово,55.6789455,37.263686
555,Центральный,Озеры,54.8541006,38.5599196
556,Центральный,Орехово-Зуево,55.815142099999996,38.98698220000001
557,Центральный,Павловский Посад,55.7807244,38.659698299999995
558,Центральный,Пересвет,56.4158326,38.173353399999996
559,Центральный,Подольск,55.4389322,37.570348200000005
560,Центральный,Протвино,54.87059839999999,37.218274900000004
561,Центральный,Пушкино,56.01036379999999,37.8471403
562,Центральный,Пущино,54.8324412,37.6210346
563,Центральный,Раменское,55.5495132,38.2728914
564,Центральный,Реутов,55.7582621,37.861855299999995
565,Центральный,Рошаль,55.66327760000001,39.86561470000001
566,Центральный,Руза,55.701474399999995,36.1959206
567,Центральный,Сергиев Посад,56.3062548,38.1502661
568,Центральный,Серпухов,54.9226466,37.403385899999996
569,Центральный,Солнечногорск,56.185102,36.977631
570,Центральный,Старая Купавна,55.8038532,38.1426842
571,Центральный,Ступино,54.9238928,38.1186623
572,Центральный,Талдом,56.7308564,37.527600299999996
573,Центральный,Фрязино,55.9590588,38.0410235
574,Центральный,Химки,55.888656999999995,37.430370200000006
575,Центральный,Хотьково,56.25169820000001,37.939601700000004
576,Центральный,Черноголовка,56.01007070000001,38.3792047
577,Центральный,Чехов,55.1508011,37.4533252
578,Центральный,Шатура,55.5777427,39.54457120000001
579,Центральный,Щелково,55.923380099999996,37.978370700000006
580,Центральный,Электрогорск,55.878024100000005,38.780675200000005
581,Центральный,Электросталь,55.7847291,38.4447045
582,Центральный,Электроугли,55.7170877,38.2192563
583,Центральный,Яхрома,56.28905160000001,37.4831799
584,Северо-Западный,Апатиты,67.56777609999999,33.4067929
585,Северо-Западный,Гаджиево,69.2491311,33.315341
586,Северо-Западный,Заозерск,69.4003584,32.4501496
587,Северо-Западный,Заполярный,69.4132852,30.798431199999996
588,Северо-Западный,Кандалакша,67.1567974,32.414321799999996
589,Северо-Западный,Кировск,67.61504240000001,33.663734999999996
590,Северо-Западный,Ковдор,67.5661417,30.4741941
591,Северо-Западный,Кола,68.8786028,33.0262299
592,Северо-Западный,Мончегорск,67.9386153,32.9359719
593,Северо-Западный,Мурманск,69.00772099999999,33.0685865
594,Северо-Западный,Оленегорск,68.1422058,33.2669407
595,Северо-Западный,Островной,68.0510344,39.5077846
596,Северо-Западный,Полярные Зори,67.37308399999999,32.4975636
597,Северо-Западный,Полярный,69.1989583,33.4508591
598,Северо-Западный,Североморск,69.0766801,33.417775899999995
599,Северо-Западный,Снежногорск,69.19214090000001,33.2383502
600,Северо-Западный,Нарьян-Мар,67.6379672,53.006956499999994
601,Приволжский,Арзамас,55.3945814,43.8408141
602,Приволжский,Балахна,56.495036,43.5758423
603,Приволжский,Богородск,56.1020828,43.513544200000005
604,Приволжский,Бор,56.3565458,44.0646481
605,Приволжский,Ветлуга,57.8559204,45.7761957
606,Приволжский,Володарск,56.216975100000006,43.1596417
607,Приволжский,Ворсма,55.989943000000004,43.2718859
608,Приволжский,Выкса,55.320772700000006,42.167883399999994
609,Приволжский,Горбатов,56.130776899999994,43.0626185
610,Приволжский,Городец,56.6449218,43.4723104
611,Приволжский,Дзержинск,56.2376047,43.4599416
612,Приволжский,Заволжье,56.6404286,43.3872492
613,Приволжский,Княгинино,55.820591500000006,45.032337
614,Приволжский,Кстово,56.143208400000006,44.1664198
615,Приволжский,Кулебаки,55.4296181,42.51255379999999
616,Приволжский,Лукоянов,55.032622499999995,44.4933807
617,Приволжский,Лысково,56.026235899999996,45.035771000000004
618,Приволжский,Навашино,55.543811,42.188708899999995
619,Приволжский,Нижний Новгород,56.3240627,44.00539129999999
620,Приволжский,Павлово,55.9797564,43.0995042
621,Приволжский,Первомайск,54.8675792,43.801399200000006
622,Приволжский,Перевоз,55.5967718,44.5448369
623,Приволжский,Саров,54.922826799999996,43.3448089
624,Приволжский,Семенов,56.7889794,44.4902885
625,Приволжский,Сергач,55.520151500000004,45.481323100000004
626,Приволжский,Урень,57.461257200000006,45.78332929999999
627,Приволжский,Чкаловск,56.7651262,43.242077
628,Приволжский,Шахунья,57.676429299999995,46.6129009
629,Северо-Западный,Боровичи,58.3840197,33.9175929
630,Северо-Западный,Валдай,57.98237660000001,33.2369436
631,Северо-Западный,Великий Новгород,58.521384600000005,31.275539399999996
632,Северо-Западный,Малая Вишера,58.84583789999999,32.2247401
633,Северо-Западный,Окуловка,58.391029599999996,33.2901557
634,Северо-Западный,Пестово,58.597372299999996,35.8143898
635,Северо-Западный,Сольцы,58.120128099999995,30.309351
636,Северо-Западный,Старая Русса,57.990737,31.3554897
637,Северо-Западный,Холм,57.14510799999999,31.1787499
638,Северо-Западный,Чудово,59.1248394,31.686624100000003
639,Сибирский,Барабинск,55.351459999999996,78.3464506
640,Сибирский,Бердск,54.75821559999999,83.1070605
641,Сибирский,Болотное,55.6692421,84.39068890000001
642,Сибирский,Искитим,54.6267603,83.2951244
643,Сибирский,Карасук,53.7343189,78.04229670000001
644,Сибирский,Каргат,55.194566599999995,80.2829495
645,Сибирский,Куйбышев,55.4685094,78.32420479999999
646,Сибирский,Купино,54.366055,77.2973368
647,Сибирский,Новосибирск,55.02819100000001,82.9211489
648,Сибирский,Обь,54.9945576,82.6937181
649,Сибирский,Татарск,55.2146167,75.97399140000002
650,Сибирский,Тогучин,55.2251631,84.4104118
651,Сибирский,Черепаново,54.2206476,83.37245209999999
652,Сибирский,Чулым,55.090686700000006,80.95925079999999
653,Сибирский,Исилькуль,54.9096002,71.28162840000002
654,Сибирский,Калачинск,55.059815500000006,74.5653644
655,Сибирский,Называевск,55.5689323,71.3503426
656,Сибирский,Омск,54.9848566,73.3674517
657,Сибирский,Тара,56.916051100000004,74.3649194
658,Сибирский,Тюкалинск,55.8703415,72.19547469999999
659,Приволжский,Абдулино,53.6778906,53.6472483
660,Приволжский,Бугуруслан,53.6523728,52.4326853
661,Приволжский,Бузулук,52.7881277,52.2624877
662,Приволжский,Гай,51.4649189,58.4436875
663,Приволжский,Кувандык,51.478385700000004,57.36126360000001
664,Приволжский,Медногорск,51.403761700000004,57.583163
665,Приволжский,Новотроицк,51.196420200000006,58.301819200000004
666,Приволжский,Оренбург,51.7875092,55.1018828
667,Приволжский,Орск,51.2294282,58.4752777
668,Приволжский,Соль-Илецк,51.1633736,54.989672600000006
669,Приволжский,Сорочинск,52.426685,53.1542745
670,Приволжский,Ясный,51.036838,59.874343999999994
671,Центральный,Болхов,53.44384960000001,36.0076833
672,Центральный,Дмитровск,52.5054851,35.1415009
673,Центральный,Ливны,52.428455799999995,37.6039506
674,Центральный,Малоархангельск,52.4002192,36.5038579
675,Центральный,Мценск,53.2788438,36.5749105
676,Центральный,Новосиль,52.974540000000005,37.0437146
677,Центральный,Орёл,52.967129799999995,36.0696427
678,Приволжский,Белинский,52.964099600000004,43.41832120000001
679,Приволжский,Городище,53.272691599999995,45.702614200000006
680,Приволжский,Заречный,53.1960836,45.1689907
681,Приволжский,Каменка,53.1855463,44.0469717
682,Приволжский,Кузнецк,53.11308879999999,46.605092
683,Приволжский,Нижний Ломов,53.5300905,43.6730217
684,Приволжский,Никольск,53.71374960000001,46.0799857
685,Приволжский,Пенза,53.175331400000005,45.0348625
686,Приволжский,Сердобск,52.469759499999995,44.212241399999996
687,Приволжский,Спасск,53.92719739999999,43.1859073
688,Приволжский,Сурск,53.07613570000001,45.6910796
689,Приволжский,Александровск,59.1613221,57.5763459
690,Приволжский,Березники,59.4079923,56.8039427
691,Приволжский,Верещагино,58.0797571,54.6581309
692,Приволжский,Горнозаводск,58.3742532,58.3231716
693,Приволжский,Гремячинск,58.56260820000001,57.852057200000004
694,Приволжский,Губаха,58.837172100000004,57.554533
695,Приволжский,Добрянка,58.469685,56.413073700000005
696,Приволжский,Кизел,59.05127829999999,57.64710279999999
697,Приволжский,Красновишерск,60.3901321,57.0535682
698,Приволжский,Краснокамск,58.08220649999999,55.7479936
699,Приволжский,Кудымкар,59.01679250000001,54.65725079999999
700,Приволжский,Кунгур,57.4283296,56.943865599999995
701,Приволжский,Лысьва,58.0995875,57.808682499999996
702,Приволжский,Нытва,57.9336725,55.335608400000005
703,Приволжский,Оса,57.2889515,55.468866799999994
704,Приволжский,Оханск,57.7180034,55.3872469
705,Приволжский,Очер,57.885268599999996,54.716109100000004
706,Приволжский,Пермь,58.0102583,56.2342034
707,Приволжский,Соликамск,59.648299800000004,56.771009
708,Приволжский,Усолье,59.427757299999996,56.6837872
709,Приволжский,Чайковский,56.778150100000005,54.1477965
710,Приволжский,Чердынь,60.401193299999996,56.4799933
711,Приволжский,Чермоз,58.7842834,56.15071379999999
712,Приволжский,Чернушка,56.51607679999999,56.0763049
713,Приволжский,Чусовой,58.2974596,57.8193615
714,Дальневосточный,Арсеньев,44.1622031,133.2696209
715,Дальневосточный,Артем,43.3501675,132.1596175
716,Дальневосточный,Большой Камень,43.1111742,132.34800819999998
717,Дальневосточный,Владивосток,43.116490399999996,131.8823937
718,Дальневосточный,Дальнегорск,44.55394570000001,135.5662716
719,Дальневосточный,Дальнереченск,45.930848299999994,133.7316907
720,Дальневосточный,Лесозаводск,45.4780092,133.4186199
721,Дальневосточный,Находка,42.8239372,132.8927361
722,Дальневосточный,Партизанск,43.1280578,133.1264567
723,Дальневосточный,Спасск-Дальний,44.5901175,132.8157288
724,Дальневосточный,Уссурийск,43.7971818,131.9518229
725,Дальневосточный,Фокино,42.970631700000006,132.4110196
726,Северо-Западный,Великие Луки,56.332207999999994,30.550864100000002
727,Северо-Западный,Гдов,58.7432429,27.8264809
728,Северо-Западный,Дно,57.826974,29.962938899999997
729,Северо-Западный,Невель,56.0201973,29.9239983
730,Северо-Западный,Новоржев,57.029807,29.343308299999997
731,Северо-Западный,Новосокольники,56.3408431,30.152757300000005
732,Северо-Западный,Опочка,56.710725,28.671751899999997
733,Северо-Западный,Остров,57.345152799999994,28.3437593
734,Северо-Западный,Печоры,57.814581700000005,27.622259000000003
735,Северо-Западный,Порхов,57.776521900000006,29.543662599999998
736,Северо-Западный,Псков,57.8194415,28.331719800000002
737,Северо-Западный,Пустошка,56.33748129999999,29.366805499999998
738,Северо-Западный,Пыталово,57.06379520000001,27.9236214
739,Северо-Западный,Себеж,56.2908554,28.4724326
740,Южный,Азов,47.1121589,39.423255499999996
741,Южный,Аксай,47.2676314,39.8756872
742,Южный,Батайск,47.1383299,39.7507179
743,Южный,Белая Калитва,48.176973700000005,40.8033529
744,Южный,Волгодонск,47.5165338,42.1984951
745,Южный,Гуково,48.0448904,39.9484672
746,Южный,Донецк,48.3350706,39.945890999999996
747,Южный,Зверево,48.0435487,40.1265822
748,Южный,Зерноград,46.849595799999996,40.312837
749,Южный,Каменск-Шахтинский,48.3205326,40.2689583
750,Южный,Константиновск,47.5773717,41.0967445
751,Южный,Красный Сулин,47.8831311,40.07812979999999
752,Южный,Миллерово,48.92600770000001,40.398408700000005
753,Южный,Морозовск,48.3511807,41.8309225
754,Южный,Новочеркасск,47.411919,40.1042098
755,Южный,Новошахтинск,47.757773,39.93636970000001
756,Южный,Пролетарск,46.7038963,41.727594
757,Южный,Ростов-на-Дону,47.2224566,39.718803
758,Южный,Сальск,46.4752095,41.5410415
759,Южный,Семикаракорск,47.51773370000001,40.8114167
760,Южный,Таганрог,47.2094917,38.9350989
761,Южный,Цимлянск,47.6477448,42.0931505
762,Южный,Шахты,47.7085287,40.2159846
763,Центральный,Касимов,54.937347499999994,41.3913211
764,Центральный,Кораблино,53.9246659,40.0227745
765,Центральный,Михайлов,54.2297402,39.009148100000004
766,Центральный,Новомичуринск,54.037657200000005,39.74654
767,Центральный,Рыбное,54.7256164,39.5134398
768,Центральный,Ряжск,53.706758400000005,40.0522274
769,Центральный,Рязань,54.62544449999999,39.7358609
770,Центральный,Сасово,54.3508885,41.9117422
771,Центральный,Скопин,53.82354300000001,39.5492421
772,Центральный,Спас-Клепики,55.129172100000005,40.1745338
773,Центральный,Спасск-Рязанский,54.407071900000005,40.3763426
774,Центральный,Шацк,54.0287312,41.71818029999999
775,Приволжский,Жигулевск,53.4011981,49.4945176
776,Приволжский,Кинель,53.2210298,50.6343776
777,Приволжский,Нефтегорск,52.7972914,51.1637392
778,Приволжский,Новокуйбышевск,53.099456499999995,49.9477382
779,Приволжский,Октябрьск,53.1640488,48.670761999999996
780,Приволжский,Отрадный,53.3800848,51.3438605
781,Приволжский,Похвистнево,53.6498299,52.123515600000005
782,Приволжский,Самара,53.195030599999996,50.1069518
783,Приволжский,Сызрань,53.1558674,48.4744629
784,Приволжский,Тольятти,53.5205348,49.3894028
785,Приволжский,Чапаевск,52.928961,49.867326899999995
786,Северо-Западный,,59.9391313,30.315900399999997
787,Приволжский,Аркадак,51.938831,43.4999221
788,Приволжский,Аткарск,51.873606200000005,45.0003247
789,Приволжский,Балаково,52.022423100000005,47.782776500000004
790,Приволжский,Балашов,51.538869700000006,43.183975700000005
791,Приволжский,Вольск,52.0459865,47.387359499999995
792,Приволжский,Ершов,51.3508505,48.276222600000004
793,Приволжский,Калининск,51.4993591,44.4710435
794,Приволжский,Красноармейск,51.023540999999994,45.695044
795,Приволжский,Красный Кут,50.9598317,46.9712016
796,Приволжский,Маркс,51.71333370000001,46.7400339
797,Приволжский,Новоузенск,50.455199,48.1413153
798,Приволжский,Петровск,52.3094237,45.3851877
799,Приволжский,Пугачев,52.015992100000005,48.7972223
800,Приволжский,Ртищево,52.2616271,43.7842248
801,Приволжский,Саратов,51.5303047,45.9529348
802,Приволжский,Хвалынск,52.4951572,48.1045771
803,Приволжский,Шиханы,52.1147391,47.2023118
804,Приволжский,Энгельс,51.485400299999995,46.126721999999994
805,Дальневосточный,Александровск-Сахалинский,50.8974378,142.15785590000002
806,Дальневосточный,Анива,46.713152,142.5265804
807,Дальневосточный,Долинск,47.3255783,142.7945071
808,Дальневосточный,Корсаков,46.6324545,142.799445
809,Дальневосточный,Курильск,45.227095399999996,147.8796323
810,Дальневосточный,Макаров,48.623633399999996,142.78032050000002
811,Дальневосточный,Невельск,46.6526899,141.86307250000002
812,Дальневосточный,Оха,53.5867839,142.94124109999998
813,Дальневосточный,Поронайск,49.238865999999994,143.1008333
814,Дальневосточный,Северо-Курильск,50.67305770000001,156.1282211
815,Дальневосточный,Томари,47.76201079999999,142.06158369999997
816,Дальневосточный,Углегорск,49.0815774,142.0692639
817,Дальневосточный,Холмск,47.040842299999994,142.041688
818,Дальневосточный,Южно-Сахалинск,46.9591631,142.737976
819,Уральский,Алапаевск,57.8475571,61.6693817
820,Уральский,Арамиль,56.69463199999999,60.8343125
821,Уральский,Артемовский,57.3384177,61.8947443
822,Уральский,Асбест,57.0052277,61.4581156
823,Уральский,Березовский,56.9095924,60.8180907
824,Уральский,Богданович,56.7764795,62.0463679
825,Уральский,Верхний Тагил,57.37637579999999,59.95176529999999
826,Уральский,Верхняя Пышма,56.975890299999996,60.56503829999999
827,Уральский,Верхняя Салда,58.046580299999995,60.5560164
828,Уральский,Верхняя Тура,58.364368500000005,59.8265235
829,Уральский,Верхотурье,58.862207299999994,60.810394499999994
830,Уральский,Волчанск,59.93517070000001,60.0798618
831,Уральский,Дегтярск,56.7048206,60.079138
832,Уральский,Екатеринбург,56.8385216,60.605491099999995
833,Уральский,Заречный,56.810293099999996,61.3380029
834,Уральский,Ивдель,60.694449600000006,60.424506900000004
835,Уральский,Ирбит,57.68383620000001,63.057675
836,Уральский,Каменск-Уральский,56.414962,61.9188674
837,Уральский,Камышлов,56.846503399999996,62.71197660000001
838,Уральский,Карпинск,59.7665925,60.0011703
839,Уральский,Качканар,58.7051762,59.4839155
840,Уральский,Кировград,57.4299433,60.0624051
841,Уральский,Краснотурьинск,59.7636635,60.1934525
842,Уральский,Красноуральск,58.348651000000004,60.040876399999995
843,Уральский,Красноуфимск,56.612387,57.7636637
844,Уральский,Кушва,58.28260129999999,59.764576600000005
845,Уральский,Лесной,58.634851600000005,59.7981565
846,Уральский,Михайловск,56.4370039,59.1137316
847,Уральский,Невьянск,57.49131,60.2183429
848,Уральский,Нижние Серги,56.6544959,59.2953035
849,Уральский,Нижний Тагил,57.910126,59.9812853
850,Уральский,Нижняя Салда,58.0748272,60.70254179999999
851,Уральский,Нижняя Тура,58.630926699999996,59.8520344
852,Уральский,Новая Ляля,59.05389770000001,60.5944825
853,Уральский,Новоуральск,57.2472567,60.0956714
854,Уральский,Первоуральск,56.908008499999994,59.942926
855,Уральский,Полевской,56.49569520000001,60.23652979999999
856,Уральский,Ревда,56.798631900000004,59.9071591
857,Уральский,Реж,57.37174770000001,61.38338420000001
858,Уральский,Североуральск,60.153310899999994,59.9525245
859,Уральский,Серов,59.604772399999995,60.5753882
860,Уральский,Среднеуральск,56.991890100000006,60.47710179999999
861,Уральский,Сухой Лог,56.9076193,62.0358093
862,Уральский,Сысерть,56.5005715,60.819000300000006
863,Уральский,Тавда,58.0434672,65.27421700000001
864,Уральский,Талица,57.0122687,63.732075699999996
865,Уральский,Туринск,58.0393524,63.6981973
866,Южный,,44.616701299999995,33.525355
867,Северо-Кавказский,Алагир,43.0417684,44.2199715
868,Северо-Кавказский,Ардон,43.1755152,44.2955775
869,Северо-Кавказский,Беслан,43.1937529,44.53387070000001
870,Северо-Кавказский,Владикавказ,43.020588000000004,44.681918200000005
871,Северо-Кавказский,Дигора,43.156762799999996,44.154948299999994
872,Северо-Кавказский,Моздок,43.7471342,44.6569607
873,Центральный,Велиж,55.605791599999996,31.1856206
874,Центральный,Вязьма,55.2116983,34.29516629999999
875,Центральный,Гагарин,55.5525228,34.9950502
876,Центральный,Демидов,55.268210499999995,31.5062809
877,Центральный,Десногорск,54.146457,33.2833222
878,Центральный,Дорогобуж,54.9136959,33.3023162
879,Центральный,Духовщина,55.195025699999995,32.401252
880,Центральный,Ельня,54.583779500000006,33.1749867
881,Центральный,Починок,54.406243999999994,32.4398039
882,Центральный,Рославль,53.944955799999995,32.8480258
883,Центральный,Рудня,54.9441093,31.079480600000004
884,Центральный,Сафоново,55.1199661,33.2336988
885,Центральный,Смоленск,54.786691299999994,31.8152477
886,Центральный,Сычевка,55.8308821,34.277879299999995
887,Центральный,Ярцево,55.056473200000006,32.690230199999995
888,Северо-Кавказский,Благодарный,45.0989782,43.430645500000004
889,Северо-Кавказский,Буденновск,44.781606700000005,44.1650339
890,Северо-Кавказский,Георгиевск,44.14856939999999,43.4739851
891,Северо-Кавказский,Ессентуки,44.0446186,42.8588653
892,Северо-Кавказский,Железноводск,44.132056799999994,43.0306461
893,Северо-Кавказский,Зеленокумск,44.4032668,43.884187700000005
894,Северо-Кавказский,Изобильный,45.368429600000006,41.708702
895,Северо-Кавказский,Ипатово,45.718175099999996,42.8970206
896,Северо-Кавказский,Кисловодск,43.9052044,42.7168721
897,Северо-Кавказский,Лермонтов,44.1054107,42.973135
898,Северо-Кавказский,Минеральные Воды,44.2087273,43.138408
899,Северо-Кавказский,Михайловск,45.1297323,42.028844299999996
900,Северо-Кавказский,Невинномысск,44.6226031,41.9476723
901,Северо-Кавказский,Нефтекумск,44.7544552,44.9865347
902,Северо-Кавказский,Новоалександровск,45.4932733,41.215399600000005
903,Северо-Кавказский,Новопавловск,43.9617097,43.6342865
904,Северо-Кавказский,Пятигорск,44.041090999999994,43.0661553
905,Северо-Кавказский,Светлоград,45.328659,42.8565714
906,Северо-Кавказский,Ставрополь,45.044515999999994,41.9689655
907,Центральный,Жердевка,51.8422192,41.4617687
908,Центральный,Кирсанов,52.6506335,42.7286445
909,Центральный,Котовск,52.592448899999994,41.5101237
910,Центральный,Мичуринск,52.8912389,40.510444299999996
911,Центральный,Моршанск,53.4436216,41.81154779999999
912,Центральный,Рассказово,52.6538833,41.874285
913,Центральный,Тамбов,52.721315399999995,41.452264
914,Центральный,Уварово,51.9767841,42.2529799
915,Приволжский,Агрыз,56.523286399999996,52.9943775
916,Приволжский,Азнакаево,54.8598642,53.0745527
917,Приволжский,Альметьевск,54.901461899999994,52.2970467
918,Приволжский,Арск,56.0912567,49.877067
919,Приволжский,Бавлы,54.40628910000001,53.24580649999999
920,Приволжский,Болгар,54.97489100000001,49.030388200000004
921,Приволжский,Бугульма,54.5363495,52.789584899999994
922,Приволжский,Буинск,54.96415379999999,48.2901209
923,Приволжский,Елабуга,55.756710700000006,52.0543794
924,Приволжский,Заинск,55.299053,52.0062972
925,Приволжский,Зеленодольск,55.84666510000001,48.5010954
926,Приволжский,Иннополис,55.752169900000005,48.7446846
927,Приволжский,Казань,55.7943584,49.1114975
928,Приволжский,Кукмор,56.1861392,50.89702379999999
929,Приволжский,Лаишево,55.40428670000001,49.5499838
930,Приволжский,Лениногорск,54.596703399999996,52.443190599999994
931,Приволжский,Мамадыш,55.715041299999996,51.4129016
932,Приволжский,Менделеевск,55.895168999999996,52.3143347
933,Приволжский,Мензелинск,55.727069799999995,53.1003968
934,Приволжский,Набережные Челны,55.74346189999999,52.3959165
935,Приволжский,Нижнекамск,55.6313609,51.8144669
936,Приволжский,Нурлат,54.4281461,50.80493370000001
937,Приволжский,Тетюши,54.936516000000005,48.8314533
938,Приволжский,Чистополь,55.36991389999999,50.628578399999995
939,Центральный,Андреаполь,56.65067239999999,32.2620163
940,Центральный,Бежецк,57.786008900000006,36.690498299999994
941,Центральный,Белый,55.8339056,32.9389741
942,Центральный,Бологое,57.8855767,34.0537771
943,Центральный,Весьегонск,58.6582598,37.25675579999999
944,Центральный,Вышний Волочек,57.568302,34.5404016
945,Центральный,Западная Двина,56.256649200000005,32.0805315
946,Центральный,Зубцов,56.1760868,34.5825515
947,Центральный,Калязин,57.257947800000004,37.7819693
948,Центральный,Кашин,57.36019399999999,37.6119436
949,Центральный,Кимры,56.8733213,37.3556605
950,Центральный,Конаково,56.7275204,36.8012716
951,Центральный,Красный Холм,58.0571446,37.112615600000005
952,Центральный,Кувшиново,57.026516799999996,34.1676009
953,Центральный,Лихославль,57.1221304,35.4667605
954,Центральный,Нелидово,56.2232566,32.776745899999995
955,Центральный,Осташков,57.1456744,33.1115372
956,Центральный,Ржев,56.26288100000001,34.329100200000006
957,Центральный,Старица,56.514876,34.9336396
958,Центральный,Тверь,56.8586059,35.9116761
959,Центральный,Торжок,57.04133,34.9602344
960,Центральный,Торопец,56.5012188,31.6355466
961,Центральный,Удомля,57.8787314,35.0167348
962,Сибирский,Асино,56.9907085,86.1765257
963,Сибирский,Кедровый,57.561868999999994,79.5677821
964,Сибирский,Колпашево,58.3114253,82.9025829
965,Сибирский,Северск,56.603128500000004,84.8809926
966,Сибирский,Стрежевой,60.73289499999999,77.604122
967,Сибирский,Томск,56.4845804,84.94815820000001
968,Центральный,Алексин,54.508334899999994,37.0478067
969,Центральный,Белев,53.8114179,36.1382247
970,Центральный,Богородицк,53.770101399999994,38.1225152
971,Центральный,Болохово,54.0820349,37.826724
972,Центральный,Венев,54.3542315,38.2642236
973,Центральный,Донской,53.9678944,38.337182399999996
974,Центральный,Ефремов,53.14647660000001,38.0921657
975,Центральный,Кимовск,53.9698378,38.538080799999996
976,Центральный,Киреевск,53.93195550000001,37.9220351
977,Центральный,Липки,53.941755099999995,37.7020148
978,Центральный,Новомосковск,54.010907499999995,38.291402399999996
979,Центральный,Плавск,53.709641500000004,37.2862352
980,Центральный,Советск,53.933887399999996,37.6316141
981,Центральный,Суворов,54.1343585,36.4807419
982,Центральный,Тула,54.1920559,37.6153842
983,Центральный,Узловая,53.9730452,38.1763201
984,Центральный,Чекалин,54.0984438,36.24741420000001
985,Центральный,Щекино,54.0020652,37.5176288
986,Центральный,Ясногорск,54.47954839999999,37.6896048
987,Сибирский,Ак-Довурак,51.178452,90.5985129
988,Сибирский,Кызыл,51.7191047,94.4376882
989,Сибирский,Туран,52.1449619,93.91733959999999
990,Сибирский,Чадан,51.2844502,91.57886090000001
991,Сибирский,Шагонар,51.534639299999995,92.9199675
992,Уральский,Заводоуковск,56.5027463,66.5513613
993,Уральский,Ишим,56.1104858,69.4795776
994,Уральский,Тобольск,58.2017299,68.2538558
995,Уральский,Тюмень,57.1529744,65.5344099
996,Уральский,Ялуторовск,56.6547289,66.31229920000001
997,Приволжский,Воткинск,57.0518149,53.9873096
998,Приволжский,Глазов,58.1359233,52.663503799999994
999,Приволжский,Ижевск,56.852738,53.21148960000001
1000,Приволжский,Камбарка,56.2659916,54.193374
1001,Приволжский,Можга,56.4427774,52.2137886
1002,Приволжский,Сарапул,56.4615767,53.8037657
1003,Приволжский,Барыш,53.65339920000001,47.1181134
1004,Приволжский,Димитровград,54.2167926,49.6262585
1005,Приволжский,Инза,53.8549647,46.3533459
1006,Приволжский,Новоульяновск,54.1447956,48.3910789
1007,Приволжский,Сенгилей,53.958964,48.776826899999996
1008,Приволжский,Ульяновск,54.307941500000005,48.3748487
1009,Дальневосточный,Амурск,50.2344147,136.8792444
1010,Дальневосточный,Бикин,46.818574299999995,134.25507180000002
